user_id
280779705829
341399229831
210239163750
137810532925525
212518438770582
481162340376
185978568195748
109106055792335
1400501466882463
187011051329788
295524826909
174072662073
186535988035143
197667700266357
417871221596342
214044145374981
197836322376
227789400038
52329039169
112649905419816
206983902654093
166790459927
57787990421
118745648220261
161086313901684
163629210328599
126398660715769
179583375465831
105689852796016
191574987521025
241317679288411
145187005691559
100899678727
137198906294746
78965097423
174125852743693
96030998506
210263122414165
116716358433265
106426632792383
316877994995626
624909194295847
145946192113562
560420100691679
336318866577945
1651931415054231
1468432083444354
1425271347706206
298296545155
794826637236151
493618387407720
1595769104013217
742366455863195
105828689531976
107265996027851
108948288024
109705963756
111192215588200
111401802308157
115339901946
116169881539
116243275055679
118239544932985
120555574642850
121283201282750
128405559314
136914843141676
137635456352536
1409153826060470
141195309257788
145033785553362
1459160974315430
1471800923066373
149530988461677
150089721702018
153865757979615
158906957487397
159725870713736
1636746906614040
165733993536143
167740746593095
172620790153
174183685956391
175013365845131
176850952370011
177379098980450
182455991803256
183378331685140
187739537947770
190621794339619
193857407375688
195376860592759
196760843681905
201999236487874
202159623191198
204896549522702
211090065596919
211115618945095
218233434863048
235795529878417
239640241107
241765145851447
243098382487649
245198783579
245237225528650
248174655193311
248250411946
250558504995714
252092863304
256043265651
25992849526
269287239937602
274296935360
278719992406
284843894230
287788174662380
299714445352
301210816639185
302835539917743
347320775365263
349776005070057
352853978169030
35880687452
359894150712624
361155557296342
363825163087
368163789906514
384427931258
391139257577293
423177137785998
433323643401763
459822480654
468485173228392
478323662240096
52758477719
532198900139964
533052870071425
538787439542140
54422831749
566617896699826
601870219841936
788778977861988
79247313225
830014887020656
1443702129179620
93100695913
95631321362
100235323649923
107966312742686
110565315627364
113065628706153
113225822069903
113696645313805
114233538688771
117910068238542
119682821398716
124969257585555
125678717509918
126422390727582
132483553467096
1361640430641029
139111459587760
139656542845836
1396879367213968
1398962920370336
1403207839978108
1417022285290457
142393239107816
1426661687604054
142711965749115
1430721937164452
1440623239512669
1443783535910036
1445880535715286
1448026728786949
144894062213847
1472231639658759
1484623068496922
1487142478229051
1497454967222344
150065288405647
150347835042994
150506578354869
1516896178582839
151950724961208
1522696421308247
1554604471489765
1563066320591573
156422684452392
1565021580462688
1567649536879712
1570405463212035
158958980820937
1595597800683430
1604060349809864
1605509463028251
1621277048111307
1694953334121283
170694199639329
1711172535784427
1721307864779945
174474359217
177540142405198
178392909005688
182585218503291
190605617763912
191080664246157
196775072606
199585040193642
200408019827
209230035796350
209495085737041
216608128515408
244345115744885
300298821397
300805196634773
306762846180461
330187820513416
333298636695101
340130441678
340146166012128
341975955864303
346077988925098
346369292114602
352533808187195
377756635710444
378848598857902
385084721563249
394532923985026
417044128381103
425331674209193
429253123928968
442248905943876
450837058308116
451995464945247
456262774469321
463891340467067
500527516764977
501783893270328
527117890642592
586338591415277
588901741186773
633935173362869
669363453148924
684817271599433
685206874869031
701940723218967
955774174445707
219453051781868
484913914934937
108094385278
1787795334587951
536649810004252
849876868456808
628970870531980
155201098451180
376738539085944
241903506462544
2070326286526904
1885347244809237
401490756660347
256096381430228
500067610105307
1577780402468608
328874940536063
108351972521161
424734444740814
125343420902309
9285552491
162356984397595
136727806888
140787325809
213224985411663
1095053717264760
123907197768884
125079968071745
131471827162
134799096583642
1513362318885487
1630841810521549
169257903141478
2009761969276327
284817881605992
299598957079782
450714071800650
456560428058232
715546688483411
743678795676976
1662215264025260
216125892124888
351571048076
